order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category
26276,Order Finished,Janet Martin,2010-09-12,21,7370760,0.0,0,Furniture,Office Furnishings
26912,Order Finished,Noel Staavos,2012-04-27,21,2180220,0.08,174418,Technology,Computer Peripherals
27137,Order Returned,Alyssa Tate,2011-12-31,2,121125,0.02,2423,Technology,Telephones & Communication
27335,Order Finished,Karl Brown,2010-11-06,23,134940,0.03,4048,Office Supplies,Envelopes
27430,Order Finished,Anthony Garverick,2011-01-31,3,630540,0.08,50443,Furniture,Office Furnishings
27559,Order Finished,Aaron Hawkins,2011-10-30,38,931800,0.05,46590,Office Supplies,Paper
29797,Order Finished,Mark Packer,2010-06-26,50,1484100,0.05,74205,Furniture,Office Furnishings
31682,Order Returned,Carlos Meador,2010-03-09,42,6373540,0.09,573619,Office Supplies,Appliances
32389,Order Finished,Dave Poirier,2010-10-31,23,1868140,0.07,130770,Technology,Computer Peripherals
32420,Order Finished,Christy Brittain,2009-07-29,35,350160,0.07,24511,Technology,Computer Peripherals
33699,Order Finished,Troy Staebel,2009-07-26,18,580140,0.07,40610,Office Supplies,Storage & Organization
33797,Order Finished,Bradley Drucker,2009-01-11,20,9062680,0.08,725014,Technology,Office Machines
33958,Order Finished,Mark Haberlin,2011-02-02,27,924732,0.1,92473,Technology,Telephones & Communication
36454,Order Finished,Anthony Garverick,2011-02-18,8,139140,0.05,6957,Office Supplies,Storage & Organization
36609,Order Returned,Brad Thomas,2009-05-14,8,91460,0.0,0,Office Supplies,Paper
36800,Order Finished,Barry Franz,2010-09-10,4,116880,0.05,5844,Office Supplies,Appliances
37443,Order Finished,Mark Packer,2010-04-15,50,5738880,0.08,459110,Office Supplies,Appliances
37792,Order Finished,Eleni Mc Crary,2011-12-29,49,366160,0.01,3662,Office Supplies,Labels
37829,Order Finished,Eleni Mc Crary,2010-09-29,28,515800,0.0,0,Office Supplies,Envelopes
38087,Order Finished,Ann Blume,2009-02-21,18,1803620,0.02,36072,Technology,Computer Peripherals
38341,Order Finished,Brendan Murry,2009-05-18,38,1246253,0.09,112163,Technology,Telephones & Communication
38599,Order Finished,Chuck Sachs,2009-10-26,27,5302460,0.09,477221,Office Supplies,Storage & Organization
38721,Order Finished,Troy Staebel,2009-03-24,17,215120,0.1,21512,Furniture,Office Furnishings
38976,Order Finished,Paul Knutson,2010-12-25,16,13627860,0.09,1226507,Technology,Copiers & Fax
39300,Order Finished,Emily Burns,2012-04-22,9,89020,0.01,890,Office Supplies,Appliances
39393,Order Finished,Troy Staebel,2010-11-17,23,436580,0.09,39292,Technology,Office Machines
39842,Order Finished,Chris Cortes,2010-12-19,38,3108420,0.08,248674,Furniture,Office Furnishings
41766,Order Finished,Stefania Perrino,2012-09-11,7,546840,0.0,0,Office Supplies,Binders & Binder Accessories
43813,Order Finished,Carlos Meador,2009-07-21,23,768420,0.04,30737,Office Supplies,Storage & Organization
44292,Order Returned,Frank Atkinson,2011-06-14,1,20960,0.0,0,Office Supplies,Paper
44583,Order Returned,Deanra Eno,2009-10-04,6,35180,0.1,3518,Office Supplies,Appliances
45381,Order Finished,Michael Oakman,2011-08-21,1,23620,0.01,236,Furniture,Office Furnishings
46531,Order Finished,Chuck Sachs,2011-08-21,39,8422000,0.07,589540,Furniture,Tables
47136,Order Finished,Deborah Brumfield,2011-01-24,18,179980,0.0,0,Office Supplies,Binders & Binder Accessories
47813,Order Returned,Dianna Arnett,2009-08-27,50,686000,0.0,0,Office Supplies,Paper
48263,Order Finished,Alex Grayson,2010-03-09,28,328440,0.1,32844,Office Supplies,Paper
48706,Order Finished,Erica Hernandez,2012-10-30,18,265560,0.09,23900,Office Supplies,Paper
48963,Order Finished,David Flashing,2010-10-19,12,163740,0.07,11462,Office Supplies,Paper
49312,Order Finished,Deanra Eno,2011-02-21,30,328820,0.0,0,Office Supplies,Paper
49472,Order Finished,Robert Barroso,2010-07-16,15,288280,0.05,14414,Technology,Computer Peripherals
49891,Order Finished,Darrin Sayre,2009-09-12,40,519660,0.0,0,Office Supplies,Binders & Binder Accessories
49984,Order Finished,Sara Luxemburg,2009-05-11,14,114560,0.02,2291,Office Supplies,Binders & Binder Accessories
50471,Order Finished,Deborah Brumfield,2012-01-03,25,11718500,0.02,234370,Furniture,Chairs & Chairmats
51203,Order Finished,Eleni Mc Crary,2011-12-21,49,53245100,0.08,4259608,Furniture,Tables
51233,Order Finished,Eleni Mc Crary,2009-12-09,3,53000,0.05,2650,Furniture,Office Furnishings
52195,Order Finished,Alyssa Tate,2011-10-26,19,534000,0.09,48060,Office Supplies,Binders & Binder Accessories
53123,Order Finished,Michael Kennedy,2009-08-31,25,531500,0.06,31890,Office Supplies,Binders & Binder Accessories
54533,Order Finished,Marc Crier,2011-12-18,21,324500,0.03,9735,Office Supplies,Binders & Binder Accessories
55139,Order Finished,Bobby Elias,2010-01-17,26,171420,0.08,13714,Office Supplies,Pens & Art Supplies
55392,Order Finished,Christy Brittain,2009-06-06,39,209940,0.07,14696,Office Supplies,Pens & Art Supplies
55616,Order Returned,Joni Wasserman,2011-05-08,29,369480,0.0,0,Technology,Computer Peripherals
55909,Order Finished,Karen Ferguson,2009-05-19,3,1053520,0.07,73746,Office Supplies,Binders & Binder Accessories
55938,Order Finished,Mark Haberlin,2012-07-02,18,3539800,0.05,176990,Office Supplies,Storage & Organization
56515,Order Finished,Sara Luxemburg,2011-05-27,18,253240,0.08,20259,Office Supplies,Labels
56768,Order Returned,Giulietta Dortch,2011-07-27,37,222780,0.02,4456,Office Supplies,Pens & Art Supplies
56900,Order Finished,Bradley Talbott,2011-11-26,16,108640,0.09,9778,Office Supplies,Rubber Bands
57056,Order Finished,Bradley Talbott,2012-11-08,29,4371220,0.01,43712,Furniture,Tables
58372,Order Returned,Brian Stugart,2011-04-02,48,368200,0.04,14728,Office Supplies,Pens & Art Supplies
59270,Order Finished,Deborah Brumfield,2010-01-11,48,50624000,0.01,506240,Technology,Office Machines
59619,Order Finished,Maureen Gastineau,2010-02-13,12,152080,0.04,6083,Office Supplies,Paper
59781,Order Finished,Julia Barnett,2012-12-12,24,8816540,0.04,352662,Furniture,Chairs & Chairmats
132,Order Finished,Emily Phan,2010-06-10,30,8023300,0.05,401165,Furniture,Bookcases
258,Order Finished,Liz Willingham,2010-12-28,21,308700,0.0,0,Office Supplies,Paper
325,Order Finished,Craig Yedwab,2010-10-16,9,1768255,0.06,106095,Technology,Telephones & Communication
2084,Order Finished,Andy Reiter,2010-03-16,16,1385460,0.01,13855,Office Supplies,Paper
3332,Order Finished,Ben Peterman,2009-11-04,6,44380,0.01,444,Office Supplies,Pens & Art Supplies
3397,Order Finished,Alex Grayson,2009-06-22,43,1631780,0.1,163178,Technology,Computer Peripherals
3589,Order Returned,Denise Leinenbach,2009-05-25,23,145860,0.01,1459,Office Supplies,Labels
3905,Order Finished,Muhammed Lee,2010-12-20,42,5075760,0.03,152273,Furniture,Chairs & Chairmats
4033,Order Finished,Bill Tyler,2010-06-01,38,38538100,0.0,0,Furniture,Bookcases
4773,Order Finished,Liz Willingham,2011-12-22,26,622760,0.06,37366,Office Supplies,Envelopes
5189,Order Returned,Evan Henry,2010-11-25,8,49440,0.06,2966,Office Supplies,Pens & Art Supplies
5510,Order Finished,Denise Leinenbach,2010-01-07,12,232760,0.08,18621,Office Supplies,Paper
6369,Order Finished,Denise Leinenbach,2009-12-19,30,29844320,0.1,2984432,Furniture,Tables
6373,Order Finished,Denise Leinenbach,2012-01-23,1,125540,0.01,1255,Office Supplies,Appliances
6465,Order Finished,Alan Shonely,2011-08-12,36,480280,0.06,28817,Office Supplies,Paper
7297,Order Finished,Debra Catini,2009-09-14,4,3241880,0.1,324188,Furniture,Tables
7751,Order Finished,Ann Blume,2012-12-23,45,9095800,0.01,90958,Furniture,Chairs & Chairmats
8422,Order Finished,Becky Martin,2009-04-14,18,8425504,0.06,505530,Furniture,Tables
10245,Order Finished,Astrea Jones,2011-02-13,23,254340,0.1,25434,Office Supplies,Binders & Binder Accessories
11008,Order Finished,Peter Mc Vee,2009-02-24,17,5091780,0.01,50918,Office Supplies,Storage & Organization
13472,Order Finished,Corey Catlett,2011-10-26,26,212060,0.09,19085,Office Supplies,Labels
14114,Order Finished,Dave Poirier,2009-04-06,29,130320,0.03,3910,Office Supplies,Rubber Bands
15399,Order Finished,Benjamin Venier,2012-05-13,46,5029025,0.04,201161,Technology,Telephones & Communication
16194,Order Finished,Benjamin Venier,2010-10-07,24,4871027,0.08,389682,Technology,Telephones & Communication
16229,Order Finished,Nora Paige,2009-03-29,19,1137487,0.05,56874,Technology,Telephones & Communication
16231,Order Finished,Nora Paige,2012-09-04,20,5012760,0.07,350893,Furniture,Tables
16674,Order Finished,Robert Barroso,2011-04-29,49,3918860,0.09,352697,Office Supplies,Appliances
16710,Order Finished,Alex Grayson,2011-04-24,47,11099580,0.09,998962,Technology,Office Machines
17698,Order Finished,Michael Kennedy,2012-05-13,22,2236503,0.1,223650,Technology,Telephones & Communication
18534,Order Finished,Tracy Poddar,2011-12-30,36,565160,0.1,56516,Technology,Computer Peripherals
18951,Order Finished,Astrea Jones,2011-06-29,16,123000,0.09,11070,Office Supplies,Paper
22115,Order Finished,Eric Barreto,2010-06-15,5,1503880,0.02,30078,Technology,Office Machines
22338,Order Finished,Bill Tyler,2010-05-14,36,400160,0.05,20008,Office Supplies,Paper
22627,Order Returned,Bill Shonely,2010-04-03,33,3869200,0.09,348228,Furniture,Office Furnishings
22820,Order Returned,Craig Yedwab,2010-08-17,18,289680,0.0,0,Office Supplies,Rubber Bands
22880,Order Finished,Bradley Talbott,2010-05-30,13,49920,0.01,499,Technology,Computer Peripherals
23268,Order Finished,Pierre Wener,2012-01-16,5,510620,0.02,10212,Office Supplies,Paper
24102,Order Finished,Fred Mc Math,2010-11-30,50,3688520,0.03,110656,Office Supplies,Storage & Organization
24422,Order Finished,Craig Yedwab,2011-12-29,20,6934560,0.06,416074,Furniture,Tables
24644,Order Finished,Tony Molinari,2009-07-28,46,11794940,0.0,0,Furniture,Chairs & Chairmats
26401,Order Finished,Dave Poirier,2010-10-13,1,830000,0.07,58100,Office Supplies,Binders & Binder Accessories
27938,Order Finished,Noel Staavos,2009-05-05,40,2467020,0.05,123351,Office Supplies,Paper
29280,Order Finished,Bill Shonely,2012-03-28,30,1712680,0.06,102761,Technology,Computer Peripherals
29346,Order Finished,Janet Martin,2009-08-16,2,58120,0.1,5812,Office Supplies,Envelopes
29349,Order Finished,Bobby Trafton,2010-06-10,46,5053080,0.04,202123,Technology,Telephones & Communication
29473,Order Finished,Katrina Willman,2012-02-15,31,412573,0.05,20629,Technology,Telephones & Communication
29893,Order Finished,Michael Paige,2012-06-16,24,10905800,0.07,763406,Office Supplies,Storage & Organization
30720,Order Finished,Bill Shonely,2012-09-27,27,4797800,0.09,431802,Furniture,Office Furnishings
30884,Order Finished,Carlos Meador,2010-09-26,6,1526896,0.05,76345,Furniture,Tables
31303,Order Returned,Dianna Arnett,2011-03-20,50,612260,0.09,55103,Office Supplies,Binders & Binder Accessories
31392,Order Finished,George Zrebassa,2010-05-06,21,257720,0.1,25772,Office Supplies,Paper
31715,Order Finished,Mark Haberlin,2009-01-09,24,128220,0.09,11540,Office Supplies,Pens & Art Supplies
32965,Order Finished,Michael Paige,2011-02-24,2,22300,0.04,892,Office Supplies,Paper
33253,Order Finished,Katherine Murray,2011-11-30,17,1048424,0.04,41937,Technology,Telephones & Communication
33959,Order Finished,Ben Peterman,2009-07-31,23,735060,0.03,22052,Furniture,Tables
35271,Order Finished,Dean Percer,2010-07-26,19,2166803,0.02,43336,Technology,Telephones & Communication
36390,Order Finished,Sylvia Foulston,2012-10-12,3,659260,0.05,32963,Technology,Telephones & Communication
37447,Order Finished,Noel Staavos,2009-07-08,23,278900,0.02,5578,Office Supplies,Binders & Binder Accessories
38723,Order Finished,Pierre Wener,2012-09-20,39,5234260,0.0,0,Office Supplies,Storage & Organization
38851,Order Finished,Brad Thomas,2012-06-10,1,16980,0.06,1019,Office Supplies,Binders & Binder Accessories
39266,Order Finished,Dan Campbell,2012-08-27,4,128180,0.02,2564,Office Supplies,Envelopes
39780,Order Finished,Chuck Sachs,2009-06-07,48,4416620,0.04,176665,Furniture,Office Furnishings
40005,Order Finished,Mark Packer,2010-07-25,20,1747640,0.1,174764,Furniture,Office Furnishings
40704,Order Finished,Julie Kriz,2009-01-07,6,23140,0.01,231,Office Supplies,Pens & Art Supplies
41383,Order Finished,Fred Mc Math,2010-05-12,36,2898900,0.04,115956,Office Supplies,Binders & Binder Accessories
41415,Order Finished,Debra Catini,2009-11-10,10,161840,0.09,14566,Office Supplies,Paper
41825,Order Finished,Sylvia Foulston,2009-08-22,50,15634900,0.03,469047,Furniture,Chairs & Chairmats
41826,Order Finished,Chuck Sachs,2010-10-16,4,127860,0.03,3836,Furniture,Office Furnishings
42213,Order Finished,Ann Blume,2011-03-21,46,221920,0.08,17754,Office Supplies,Labels
43588,Order Finished,Jennifer Patt,2012-09-01,16,6151504,0.04,246060,Furniture,Tables
45728,Order Finished,Keith Herrera,2010-06-21,11,76480,0.02,1530,Office Supplies,Labels
45984,Order Finished,Janet Martin,2012-01-27,27,160660,0.01,1607,Office Supplies,Pens & Art Supplies
45988,Order Finished,David Kendrick,2009-09-01,43,7664480,0.09,689803,Furniture,Office Furnishings
47106,Order Finished,Becky Martin,2011-10-25,40,13236914,0.1,1323691,Technology,Telephones & Communication
47169,Order Finished,Doug Jacobs,2010-03-03,15,1606534,0.06,96392,Technology,Telephones & Communication
48071,Order Finished,Emily Burns,2011-03-03,1,45480,0.03,1364,Furniture,Office Furnishings
50276,Order Finished,Bradley Talbott,2011-02-14,34,780700,0.05,39035,Office Supplies,Pens & Art Supplies
51107,Order Finished,Luke Foster,2012-09-25,36,1545340,0.0,0,Office Supplies,Binders & Binder Accessories
51783,Order Finished,Brian Stugart,2011-11-11,10,3750360,0.01,37504,Furniture,Tables
52006,Order Finished,Carlos Meador,2009-06-24,42,751520,0.0,0,Furniture,Office Furnishings
52934,Order Finished,Sara Luxemburg,2011-07-27,20,184300,0.08,14744,Office Supplies,Labels
54053,Order Finished,Alex Grayson,2012-02-14,18,1643577,0.06,98615,Technology,Telephones & Communication
55239,Order Finished,Joni Wasserman,2012-12-03,13,191360,0.07,13395,Office Supplies,Paper
58599,Order Finished,Dianna Wilson,2010-01-14,49,10664840,0.06,639890,Furniture,Chairs & Chairmats
326,Order Finished,Michelle Tran,2011-06-03,34,436540,0.03,13096,Office Supplies,Binders & Binder Accessories
614,Order Returned,Dave Hallsten,2012-11-30,41,1256440,0.0,0,Furniture,Office Furnishings
898,Order Finished,Sanjit Jacobs,2010-06-02,40,1352260,0.03,40568,Technology,Computer Peripherals
1031,Order Finished,Sanjit Jacobs,2009-08-31,34,452200,0.0,0,Office Supplies,Binders & Binder Accessories
1447,Order Finished,Barry Gonzalez,2012-10-14,40,4271947,0.07,299036,Technology,Telephones & Communication
2150,Order Finished,Vivian Mathis,2009-06-02,21,7811500,0.01,78115,Furniture,Tables
2211,Order Finished,Vivian Mathis,2009-06-29,22,3302180,0.05,165109,Technology,Computer Peripherals
2307,Order Finished,Carol Adams,2010-06-28,32,364660,0.1,36466,Office Supplies,Binders & Binder Accessories
2370,Order Finished,Sanjit Jacobs,2009-01-16,6,1359200,0.02,27184,Furniture,Office Furnishings
2374,Order Finished,Vivek Gonzalez,2010-10-28,21,156340,0.01,1563,Office Supplies,Binders & Binder Accessories
3138,Order Finished,Bradley Nguyen,2009-02-08,4,1436060,0.07,100524,Technology,Computer Peripherals
3141,Order Finished,Matt Collister,2011-11-09,30,1069920,0.08,85594,Technology,Computer Peripherals
4515,Order Finished,Vivian Mathis,2012-03-16,7,1775880,0.02,35518,Technology,Office Machines
4708,Order Finished,Michelle Tran,2009-09-30,29,360760,0.08,28861,Office Supplies,Paper
5155,Order Finished,Pete Takahito,2009-06-11,14,1138420,0.01,11384,Technology,Computer Peripherals
5382,Order Finished,Michelle Tran,2012-01-12,30,520240,0.05,26012,Furniture,Office Furnishings
5414,Order Returned,Michelle Tran,2010-03-24,14,569240,0.1,56924,Office Supplies,Storage & Organization
6433,Order Finished,Matt Collister,2011-11-22,41,318520,0.01,3185,Office Supplies,Labels
6464,Order Finished,Ralph Arnett,2009-05-28,1,115680,0.07,8098,Office Supplies,Appliances
7846,Order Finished,Dave Hallsten,2011-06-25,47,5852660,0.09,526739,Office Supplies,Binders & Binder Accessories
7936,Order Finished,Pete Takahito,2010-04-05,50,5702340,0.06,342140,Furniture,Bookcases
8195,Order Finished,Ralph Arnett,2011-01-06,5,102600,0.05,5130,Office Supplies,Paper
8293,Order Returned,Jason Klamczynski,2012-08-10,50,2995519,0.04,119821,Technology,Telephones & Communication
9248,Order Finished,Michelle Tran,2009-12-23,41,5623400,0.09,506106,Furniture,Tables
9347,Order Finished,Michelle Tran,2012-08-09,31,262400,0.01,2624,Office Supplies,Appliances
9472,Order Returned,Greg Tran,2011-06-16,17,107820,0.05,5391,Office Supplies,Labels
9733,Order Finished,Gene Mc Clure,2009-03-17,39,447280,0.1,44728,Office Supplies,Paper
10054,Order Returned,Helen Wasserman,2011-04-28,2,406600,0.08,32528,Furniture,Office Furnishings
10627,Order Finished,Matt Collister,2010-02-24,4,80460,0.05,4023,Office Supplies,Appliances
10629,Order Finished,Helen Wasserman,2009-09-11,39,683100,0.06,40986,Furniture,Office Furnishings
10784,Order Finished,Vivian Mathis,2010-07-05,2,38720,0.1,3872,Office Supplies,Paper
10823,Order Finished,Helen Wasserman,2012-06-12,3,267800,0.03,8034,Office Supplies,Binders & Binder Accessories
10919,Order Finished,Ross De Vincentis,2010-03-27,42,4081900,0.07,285733,Office Supplies,Storage & Organization
11429,Order Finished,Jason Klamczynski,2010-03-03,39,892080,0.01,8921,Office Supplies,Binders & Binder Accessories
11650,Order Finished,Valerie Mitchum,2012-09-24,26,2180800,0.06,130848,Office Supplies,Pens & Art Supplies
13347,Order Finished,Vivek Gonzalez,2010-04-23,24,209780,0.07,14685,Office Supplies,Binders & Binder Accessories
13381,Order Finished,Vivian Mathis,2011-08-17,41,21429560,0.0,0,Furniture,Tables
13634,Order Finished,Bradley Nguyen,2011-04-18,46,3648260,0.05,182413,Technology,Computer Peripherals
13729,Order Returned,Matt Collister,2009-01-01,9,1744960,0.08,139597,Office Supplies,Storage & Organization
13730,Order Finished,Bradley Nguyen,2011-05-09,26,7235280,0.07,506470,Furniture,Tables
